assembly_computation_status	assembly_equivariant_fingerprint	assembly_integral_fingerprint	assembly_rational_fingerprint	automorphism_group_order	ckc_equation_type	ckc_has_parameters	ckc_id	ckc_source_extraction_status	ckc_validation_tier	claim_level_firewall	cokernel_dim_Q	corpus_release_fingerprint	cynk_meyer_id	double_line_orbit_sizes	entity_level	equivariant_signature	hodge	hodge_signature	identity_resolution_status	integral_signature	kernel_dim_Q	local_inventory	local_signature	matrix_hash	matrix_path	matrix_status	multiple_point_orbit_sizes	plane_orbit_sizes	presentation_id	presentation_kind	rank_F2	rank_Q	rational_signature	smith_normal_form	smith_normal_form_compact	source_assembly_available	source_blocker	torsion_invariant_factors	torsion_primes	universe_id
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	149	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			149	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:149
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	150	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			150	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:150
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	151	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			151	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:151
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	152	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			152	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:152
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	153	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			153	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:153
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	154	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			154	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:154
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	155	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			155	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:155
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	156	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			156	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:156
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	157	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			157	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:157
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	158	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			158	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:158
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	159	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			159	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:159
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	160	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			160	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:160
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	161	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			161	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:161
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	162	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			162	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:162
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	163	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			163	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:163
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	164	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			164	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:164
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	165	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			165	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:165
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	166	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			166	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:166
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	167	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			167	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:167
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	168	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			168	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:168
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	169	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			169	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:169
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	170	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			170	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:170
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	171	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			171	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:171
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	172	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			172	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:172
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	173	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			173	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:173
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	174	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b			PARAMETERIZED_FAMILY				presentation_level_only_geometry_identity_unresolved							not_applicable_uncomputed			174	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:174
